game_id,season,week,home_team,away_team,home_score,away_score,spread_close,total_close,home_prior_epa_sum,home_prior_plays,home_prior_epa_mean,home_rest_days,away_prior_epa_sum,away_prior_plays,away_prior_epa_mean,away_rest_days,epa_diff_prior,plays_diff_prior,rest_diff,home_margin,home_cover,is_push
2009_17_WAS_SD,2009,17,SD,WAS,23,20,3.0,39.0,0.0,0.0,0.0,9.0,-417.5036315953554,15153.0,-0.027552539536418886,7.0,0.027552539536418886,-15153.0,2.0,3,1.0,False
2009_19_NYJ_SD,2009,19,SD,NYJ,14,17,9.0,42.5,0.0,0.0,0.0,14.0,-17.004134639922867,14817.0,-0.0011476098157469708,8.0,0.0011476098157469708,-14817.0,6.0,-3,1.0,False
2010_02_JAX_SD,2010,2,SD,JAX,38,13,7.0,45.5,0.0,0.0,0.0,6.0,-339.9470085392785,15150.0,-0.022438746438236203,7.0,0.022438746438236203,-15150.0,-1.0,25,1.0,False
2010_04_ARI_SD,2010,4,SD,ARI,41,10,10.0,47.0,0.0,0.0,0.0,7.0,-721.0333018316365,15414.0,-0.04677781898479542,7.0,0.04677781898479542,-15414.0,0.0,31,1.0,False
2010_07_NE_SD,2010,7,SD,NE,20,23,2.5,49.0,0.0,0.0,0.0,7.0,851.2221593066123,17016.0,0.05002480955022404,7.0,-0.05002480955022404,-17016.0,0.0,-3,0.0,False
2010_08_TEN_SD,2010,8,SD,TEN,33,25,6.0,45.0,0.0,0.0,0.0,7.0,43.23273918348145,16293.0,0.0026534548077997576,7.0,-0.0026534548077997576,-16293.0,0.0,8,1.0,False
2010_11_DEN_SD,2010,11,SD,DEN,35,14,9.0,50.0,0.0,0.0,0.0,15.0,377.14062790143504,16285.0,0.02315877358928063,8.0,-0.02315877358928063,-16285.0,7.0,21,1.0,False
2010_13_OAK_SD,2010,13,SD,OAK,13,28,12.5,44.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-15,0.0,False
2010_14_KC_SD,2010,14,SD,KC,31,0,10.0,45.5,0.0,0.0,0.0,7.0,526.3707162775856,15938.0,0.033026146083422366,7.0,-0.033026146083422366,-15938.0,0.0,31,1.0,False
2010_15_SF_SD,2010,15,SD,SF,34,7,10.0,44.5,0.0,0.0,0.0,4.0,-398.38159143221384,15802.0,-0.025210833529440188,4.0,0.025210833529440188,-15802.0,0.0,27,1.0,False
2011_01_MIN_SD,2011,1,SD,MIN,24,17,9.0,43.5,0.0,0.0,0.0,252.0,31.21191753836779,16940.0,0.0018424980837289133,252.0,-0.0018424980837289133,-16940.0,0.0,7,1.0,False
2011_03_KC_SD,2011,3,SD,KC,20,17,14.0,44.5,0.0,0.0,0.0,7.0,425.80150388235757,16486.0,0.02582806647351435,7.0,-0.02582806647351435,-16486.0,0.0,3,1.0,False
2011_04_MIA_SD,2011,4,SD,MIA,26,16,6.5,45.0,0.0,0.0,0.0,7.0,-458.5647600484768,16679.0,-0.027493540383025167,7.0,0.027493540383025167,-16679.0,0.0,10,1.0,False
2011_09_GB_SD,2011,9,SD,GB,38,45,-5.5,50.5,0.0,0.0,0.0,6.0,648.3093444069984,17890.0,0.036238644181497956,14.0,-0.036238644181497956,-17890.0,-8.0,-7,0.0,False
2011_10_OAK_SD,2011,10,SD,OAK,17,24,7.5,47.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-7,1.0,False
2011_12_DEN_SD,2011,12,SD,DEN,13,16,4.5,42.5,0.0,0.0,0.0,7.0,297.77190180991283,17708.0,0.016815670985425392,10.0,-0.016815670985425392,-17708.0,-3.0,-3,1.0,False
2011_14_BUF_SD,2011,14,SD,BUF,37,10,7.0,49.5,0.0,0.0,0.0,6.0,-616.4238976313156,16809.0,-0.03667225281880633,7.0,0.03667225281880633,-16809.0,-1.0,27,1.0,False
2011_15_BAL_SD,2011,15,SD,BAL,34,14,-1.0,44.5,0.0,0.0,0.0,7.0,-686.1709464294097,18564.0,-0.03696245132672968,7.0,0.03696245132672968,-18564.0,0.0,20,1.0,False
2012_02_TEN_SD,2012,2,SD,TEN,38,10,6.5,43.5,0.0,0.0,0.0,6.0,13.278262577590752,18364.0,0.0007230593867126308,7.0,-0.0007230593867126308,-18364.0,-1.0,28,1.0,False
2012_03_ATL_SD,2012,3,SD,ATL,3,27,3.0,47.0,0.0,0.0,0.0,7.0,-394.63709996343636,18032.0,-0.021885375996197668,6.0,0.021885375996197668,-18032.0,1.0,-24,0.0,False
2012_06_DEN_SD,2012,6,SD,DEN,24,35,1.0,47.5,0.0,0.0,0.0,8.0,293.55165971339966,18843.0,0.01557881758283711,8.0,-0.01557881758283711,-18843.0,0.0,-11,0.0,False
2012_09_KC_SD,2012,9,SD,KC,31,13,7.5,41.0,0.0,0.0,0.0,4.0,288.3799896603295,18311.0,0.015749002766660997,4.0,-0.015749002766660997,-18311.0,0.0,18,1.0,False
2012_12_BAL_SD,2012,12,SD,BAL,13,16,-1.0,46.5,0.0,0.0,0.0,7.0,-613.2647513187561,19791.0,-0.030987052262076504,7.0,0.030987052262076504,-19791.0,0.0,-3,0.0,False
2012_13_CIN_SD,2012,13,SD,CIN,13,20,1.0,45.0,0.0,0.0,0.0,7.0,-477.2862141921453,18801.0,-0.025386214254143145,7.0,0.025386214254143145,-18801.0,0.0,-7,0.0,False
2012_15_CAR_SD,2012,15,SD,CAR,7,31,3.0,45.0,0.0,0.0,0.0,7.0,-521.6926576011163,18786.0,-0.02777028944964954,7.0,0.02777028944964954,-18786.0,0.0,-24,0.0,False
2012_17_OAK_SD,2012,17,SD,OAK,24,21,9.5,41.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1.0,False
2013_01_HOU_SD,2013,1,SD,HOU,28,31,-5.0,44.0,0.0,0.0,0.0,253.0,-156.1906103973725,14775.0,-0.010571276507436379,239.0,0.010571276507436379,-14775.0,14.0,-3,0.0,False
2013_04_DAL_SD,2013,4,SD,DAL,30,21,-1.0,47.0,0.0,0.0,0.0,7.0,-206.17428229691487,19488.0,-0.010579550610473875,7.0,0.010579550610473875,-19488.0,0.0,9,1.0,False
2013_06_IND_SD,2013,6,SD,IND,19,9,-1.0,50.5,0.0,0.0,0.0,8.0,1459.9583662600096,20872.0,0.06994817776255316,8.0,-0.06994817776255316,-20872.0,0.0,10,1.0,False
2013_10_DEN_SD,2013,10,SD,DEN,20,28,-7.0,56.0,0.0,0.0,0.0,7.0,531.6718178533804,20709.0,0.025673466505064482,14.0,-0.025673466505064482,-20709.0,-7.0,-8,0.0,False
2013_13_CIN_SD,2013,13,SD,CIN,10,17,-2.5,48.5,0.0,0.0,0.0,7.0,-519.9161062018293,20247.0,-0.02567867369001972,14.0,0.02567867369001972,-20247.0,-7.0,-7,0.0,False
2013_14_NYG_SD,2013,14,SD,NYG,37,14,4.5,46.5,0.0,0.0,0.0,7.0,69.73023328065327,21381.0,0.003261317678343074,7.0,-0.003261317678343074,-21381.0,0.0,23,1.0,False
2013_16_OAK_SD,2013,16,SD,OAK,26,13,10.0,50.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,13,1.0,False
2013_17_KC_SD,2013,17,SD,KC,27,24,15.5,45.0,0.0,0.0,0.0,7.0,270.2386753093862,20305.0,0.013308971943333475,7.0,-0.013308971943333475,-20305.0,0.0,3,1.0,False
2014_02_SEA_SD,2014,2,SD,SEA,30,21,-4.5,45.0,0.0,0.0,0.0,6.0,189.04595625635267,21482.0,0.008800202786349161,10.0,-0.008800202786349161,-21482.0,-4.0,9,1.0,False
2014_04_JAX_SD,2014,4,SD,JAX,33,14,13.0,45.0,0.0,0.0,0.0,7.0,-748.6193889868508,20654.0,-0.036245733949203586,7.0,0.036245733949203586,-20654.0,0.0,19,1.0,False
2014_05_NYJ_SD,2014,5,SD,NYJ,31,0,7.0,44.5,0.0,0.0,0.0,7.0,-290.80020894138266,21091.0,-0.013787881510662493,7.0,0.013787881510662493,-21091.0,0.0,31,1.0,False
2014_07_KC_SD,2014,7,SD,KC,20,23,3.0,46.0,0.0,0.0,0.0,7.0,324.6828042731108,20906.0,0.01553060385884965,14.0,-0.01553060385884965,-20906.0,-7.0,-3,,True
2014_11_OAK_SD,2014,11,SD,OAK,13,6,10.5,45.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7,1.0,False
2014_12_STL_SD,2014,12,SD,STL,27,24,4.0,43.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,1.0,False
2014_14_NE_SD,2014,14,SD,NE,14,23,-4.0,53.0,0.0,0.0,0.0,7.0,1767.8920982091931,24105.0,0.07334130256001631,7.0,-0.07334130256001631,-24105.0,0.0,-9,0.0,False
2014_15_DEN_SD,2014,15,SD,DEN,10,22,-4.0,49.0,0.0,0.0,0.0,7.0,726.2302827022896,22894.0,0.03172142407190922,7.0,-0.03172142407190922,-22894.0,0.0,-12,0.0,False
2015_01_DET_SD,2015,1,SD,DET,33,28,3.5,45.5,0.0,0.0,0.0,259.0,-1253.0101510609857,21801.0,-0.05747489340218273,252.0,0.05747489340218273,-21801.0,7.0,5,1.0,False
2015_04_CLE_SD,2015,4,SD,CLE,30,27,4.5,44.5,0.0,0.0,0.0,7.0,-1325.4776915452624,20889.0,-0.06345338175811491,7.0,0.06345338175811491,-20889.0,0.0,3,1.0,False
2015_05_PIT_SD,2015,5,SD,PIT,20,24,4.0,45.5,0.0,0.0,0.0,8.0,446.58076814933077,23463.0,0.019033404430351224,11.0,-0.019033404430351224,-23463.0,-3.0,-4,,True
2015_07_OAK_SD,2015,7,SD,OAK,29,37,3.5,48.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,-7.0,-8,0.0,False
2015_09_CHI_SD,2015,9,SD,CHI,19,22,3.5,49.0,0.0,0.0,0.0,8.0,-1298.3682193583281,22583.0,-0.05749316828403348,8.0,0.05749316828403348,-22583.0,0.0,-3,1.0,False
2015_11_KC_SD,2015,11,SD,KC,3,33,-3.0,45.5,0.0,0.0,0.0,13.0,356.7332787865849,22526.0,0.015836512420606626,7.0,-0.015836512420606626,-22526.0,6.0,-30,0.0,False
2015_13_DEN_SD,2015,13,SD,DEN,3,17,-6.0,45.0,0.0,0.0,0.0,7.0,681.5102776216222,24190.0,0.028173223547814066,7.0,-0.028173223547814066,-24190.0,0.0,-14,0.0,False
2015_15_MIA_SD,2015,15,SD,MIA,30,14,1.0,46.5,0.0,0.0,0.0,7.0,-603.0804136635204,22770.0,-0.02648574500059378,6.0,0.02648574500059378,-22770.0,1.0,16,1.0,False
2016_02_JAX_SD,2016,2,SD,JAX,38,14,3.0,47.5,0.0,0.0,0.0,7.0,-940.502686346014,23154.0,-0.040619447453831475,7.0,0.040619447453831475,-23154.0,0.0,24,1.0,False
2016_04_NO_SD,2016,4,SD,NO,34,35,4.0,54.0,0.0,0.0,0.0,7.0,713.5869962641295,24968.0,0.028580062330348027,6.0,-0.028580062330348027,-24968.0,1.0,-1,1.0,False
2016_06_DEN_SD,2016,6,SD,DEN,21,13,-3.0,44.0,0.0,0.0,0.0,4.0,625.8262824819386,25311.0,0.024725466496066478,4.0,-0.024725466496066478,-25311.0,0.0,8,1.0,False
2016_09_TEN_SD,2016,9,SD,TEN,43,35,3.5,47.5,0.0,0.0,0.0,7.0,-305.37995971531393,24188.0,-0.012625267062812714,10.0,0.012625267062812714,-24188.0,-3.0,8,1.0,False
2016_10_MIA_SD,2016,10,SD,MIA,24,31,4.0,48.5,0.0,0.0,0.0,7.0,-635.5215543669068,23646.0,-0.02687649303759227,7.0,0.02687649303759227,-23646.0,0.0,-7,0.0,False
2016_13_TB_SD,2016,13,SD,TB,21,28,3.5,49.0,0.0,0.0,0.0,7.0,-1129.552445078895,24152.0,-0.04676848480783766,7.0,0.04676848480783766,-24152.0,0.0,-7,0.0,False
2016_15_OAK_SD,2016,15,SD,OAK,16,19,-2.5,49.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,-3.0,-3,0.0,False
2016_17_KC_SD,2016,17,SD,KC,27,37,-5.5,45.0,0.0,0.0,0.0,8.0,388.044161609106,24470.0,0.01585795511275464,7.0,-0.01585795511275464,-24470.0,1.0,-10,0.0,False
1999_01_DET_SEA,1999,1,SEA,DET,20,28,9.5,42.0,,0.0,0.0,7.0,,0.0,0.0,7.0,0.0,0.0,0.0,-8,1.0,False
1999_04_OAK_SEA,1999,4,SEA,OAK,22,21,3.5,40.5,-20.919882331215963,272.0,-0.07691133210005868,7.0,0.0,0.0,0.0,7.0,-0.07691133210005868,272.0,0.0,1,1.0,False
1999_07_BUF_SEA,1999,7,SEA,BUF,26,16,2.5,38.0,-30.444124879365255,443.0,-0.06872262952452654,7.0,-14.320038755983184,524.0,-0.02732831823660913,7.0,-0.041394311287917415,-81.0,0.0,10,1.0,False
1999_09_CIN_SEA,1999,9,SEA,CIN,37,20,14.0,40.0,-36.82837323960011,609.0,-0.06047351927684747,6.0,-85.73076562053905,741.0,-0.1156960399737369,7.0,0.055222520696889425,-132.0,-1.0,17,1.0,False
1999_10_DEN_SEA,1999,10,SEA,DEN,20,17,5.5,41.0,-22.591887860883446,702.0,-0.03218217644000491,7.0,3.8811950114805462,827.0,0.0046931015858289555,7.0,-0.03687527802583386,-125.0,0.0,3,1.0,False
1999_12_TB_SEA,1999,12,SEA,TB,3,16,6.0,37.0,-7.665096163039003,875.0,-0.008760109900616004,7.0,-86.99668116050512,858.0,-0.101394733287302,7.0,0.092634623386686,17.0,0.0,-13,0.0,False
1999_14_SD_SEA,1999,14,SEA,SD,16,19,9.5,42.5,-36.40473188116053,1036.0,-0.03513970258799279,7.0,0.0,0.0,0.0,7.0,-0.03513970258799279,1036.0,0.0,-3,1.0,False
1999_16_KC_SEA,1999,16,SEA,KC,23,14,3.0,43.0,-39.53788585070309,1224.0,-0.03230219432246985,7.0,-13.65146066643602,1254.0,-0.010886332269885182,8.0,-0.021415862052584667,-30.0,-1.0,9,1.0,False
1999_18_MIA_SEA,1999,18,SEA,MIA,17,20,3.5,39.0,-46.21568432152639,1393.0,-0.03317708852945182,7.0,-84.40036907407638,1452.0,-0.05812697594633359,7.0,0.02494988741688177,-59.0,0.0,-3,1.0,False
2000_02_STL_SEA,2000,2,SEA,STL,34,37,-7.5,46.0,-78.5726047038172,1532.0,-0.05128760098160392,7.0,0.0,0.0,0.0,6.0,-0.05128760098160392,1532.0,1.0,-3,0.0,False
2000_03_NO_SEA,2000,3,SEA,NO,20,10,6.0,40.0,-64.47258115929891,1611.0,-0.040020224183301624,7.0,-187.33848595634578,1680.0,-0.11151100354544391,7.0,0.07149077936214229,-69.0,0.0,10,1.0,False
2000_07_IND_SEA,2000,7,SEA,IND,24,37,-5.5,44.0,-60.88866474827879,1939.0,-0.031402096311644555,7.0,137.59282716159197,1932.0,0.07121781944181779,7.0,-0.10261991575346235,7.0,0.0,-13,0.0,False
2000_09_KC_SEA,2000,9,SEA,KC,19,24,-4.0,43.0,-68.83307926998533,2108.0,-0.03265326341080898,7.0,-16.315957054112697,1968.0,-0.00829062858440686,7.0,-0.02436263482640212,140.0,0.0,-5,0.0,False
2000_10_SD_SEA,2000,10,SEA,SD,17,15,4.5,39.5,-72.80751756486787,2206.0,-0.03300431439930547,7.0,0.0,0.0,0.0,7.0,-0.03300431439930547,2206.0,0.0,2,1.0,False
2000_13_DEN_SEA,2000,13,SEA,DEN,31,38,-3.0,45.5,-56.7919584868648,2370.0,-0.023962851682221436,14.0,63.232386059059735,2572.0,0.0245849090431803,7.0,-0.048547760725401734,-202.0,7.0,-7,0.0,False
2000_16_OAK_SEA,2000,16,SEA,OAK,27,24,-6.0,47.5,-57.94794470376118,2627.0,-0.02205860095308762,6.0,0.0,0.0,0.0,6.0,-0.02205860095308762,2627.0,0.0,3,0.0,False
2000_17_BUF_SEA,2000,17,SEA,BUF,23,42,3.0,42.5,-55.516261739073826,2722.0,-0.02039539373220934,7.0,-137.66612239369917,2866.0,-0.04803423670401227,6.0,0.027638842971802934,-144.0,1.0,-19,0.0,False
2001_02_PHI_SEA,2001,2,SEA,PHI,3,27,-2.5,37.0,-50.9769012311979,2880.0,-0.01770031292749927,14.0,-123.9026073556144,3020.0,-0.04102735342901139,14.0,0.02332704050151212,-140.0,0.0,-24,0.0,False
2001_04_JAX_SEA,2001,4,SEA,JAX,24,15,-3.5,35.0,-78.77785868911283,3055.0,-0.025786533122459192,7.0,28.280358592213794,3312.0,0.008538755613591121,7.0,-0.03432528873605031,-257.0,0.0,9,1.0,False
2001_05_DEN_SEA,2001,5,SEA,DEN,34,21,-6.0,44.0,-78.86976966766746,3139.0,-0.025125762875969244,7.0,118.24202452178542,3445.0,0.0343227937653949,7.0,-0.05944855664136414,-306.0,0.0,13,1.0,False
2001_07_MIA_SEA,2001,7,SEA,MIA,20,24,-2.5,36.5,-76.47844250235903,3217.0,-0.023773218061037934,14.0,-152.75658345978135,3443.0,-0.04436729115880957,14.0,0.02059407309777164,-226.0,0.0,-4,0.0,False
2001_09_OAK_SEA,2001,9,SEA,OAK,34,27,-6.0,43.5,-77.92490577613057,3361.0,-0.02318503593458214,7.0,0.0,0.0,0.0,6.0,-0.02318503593458214,3361.0,1.0,7,1.0,False
2001_12_SD_SEA,2001,12,SEA,SD,13,10,3.0,43.0,-38.583542012839274,3579.0,-0.010780537025101782,7.0,0.0,0.0,0.0,7.0,-0.010780537025101782,3579.0,0.0,3,1.0,False
2001_14_DAL_SEA,2001,14,SEA,DAL,29,3,5.5,36.5,-54.293759707208636,3750.0,-0.014478335921922303,7.0,-164.65490116508204,3740.0,-0.04402537464307006,7.0,0.029547038721147757,10.0,0.0,26,1.0,False
2001_17_KC_SEA,2001,17,SEA,KC,21,18,3.5,40.0,-36.14383023656171,3994.0,-0.009049531856925816,7.0,52.05847932562776,3988.0,0.013053781174931734,7.0,-0.02210331303185755,6.0,0.0,3,1.0,False
2002_02_ARI_SEA,2002,2,SEA,ARI,13,24,4.0,40.5,-40.70935226404814,4160.0,-0.009785901986550034,7.0,-228.72422395984552,4000.0,-0.05718105598996138,7.0,0.04739515400341134,160.0,0.0,-11,0.0,False
2002_04_MIN_SEA,2002,4,SEA,MIN,48,23,3.0,44.0,-49.02900802906335,4318.0,-0.01135456415680022,7.0,129.95411751682798,4687.0,0.02772650256386345,7.0,-0.039081066720663665,-369.0,0.0,25,1.0,False
2002_06_SF_SEA,2002,6,SEA,SF,21,28,-3.0,43.5,-34.24822860314921,4397.0,-0.007788999000033934,15.0,206.62253199075565,4524.0,0.045672531386108675,8.0,-0.05346153038614261,-127.0,7.0,-7,0.0,False
2002_09_WAS_SEA,2002,9,SEA,WAS,3,14,2.0,41.5,-36.46577914727081,4635.0,-0.007867482016671156,7.0,-31.574404061261156,4911.0,-0.006429322757332754,7.0,-0.001438159259338402,-276.0,0.0,-11,0.0,False
2002_11_DEN_SEA,2002,11,SEA,DEN,9,31,-5.5,42.5,-23.8391440140762,4803.0,-0.004963386219878451,7.0,110.73491876818713,5287.0,0.020944754826591097,6.0,-0.025908141046469546,-484.0,1.0,-22,0.0,False
2002_12_KC_SEA,2002,12,SEA,KC,39,32,-3.5,44.0,-35.095403724924296,4877.0,-0.007196104926168607,7.0,170.47021805927156,4881.0,0.03492526491687596,7.0,-0.04212136984304457,-4.0,0.0,7,1.0,False
2002_14_PHI_SEA,2002,14,SEA,PHI,20,27,-3.0,37.5,0.06679867224168579,5057.0,1.320915013677789e-05,7.0,-19.38788877053654,5500.0,-0.0035250706855520985,7.0,0.0035382798356888762,-443.0,0.0,-7,0.0,False
2002_16_STL_SEA,2002,16,SEA,STL,30,10,2.5,48.0,-3.0167133691823462,5239.0,-0.0005758185472766456,7.0,0.0,0.0,0.0,7.0,-0.0005758185472766456,5239.0,0.0,20,1.0,False
2003_01_NO_SEA,2003,1,SEA,NO,27,10,3.0,48.5,25.103427284089513,5440.0,0.0046146006036929255,252.0,-144.88385559657456,5798.0,-0.024988591858671017,252.0,0.029603192462363943,-358.0,0.0,17,1.0,False
2003_03_STL_SEA,2003,3,SEA,STL,24,23,3.0,47.0,46.90427046389856,5592.0,0.008387745075804464,7.0,0.0,0.0,0.0,7.0,0.008387745075804464,5592.0,0.0,1,1.0,False
2003_06_SF_SEA,2003,6,SEA,SF,20,19,3.5,44.5,52.48459264753859,5754.0,0.009121409914414076,7.0,267.6348462798869,6197.0,0.043187808016764064,7.0,-0.03406639810234999,-443.0,0.0,1,1.0,False
2003_07_CHI_SEA,2003,7,SEA,CHI,24,17,11.0,41.5,51.64723551346081,5841.0,0.008842190637469749,7.0,-421.7645750651763,6007.0,-0.0702121816322917,7.0,0.07905437226976145,-166.0,0.0,7,1.0,False
2003_09_PIT_SEA,2003,9,SEA,PIT,23,16,5.0,44.0,71.4254608220659,6005.0,0.011894331527404814,7.0,20.680899094053256,6585.0,0.0031406073035768044,7.0,0.008753724223828009,-580.0,0.0,7,1.0,False
2003_11_DET_SEA,2003,11,SEA,DET,35,14,11.0,39.5,86.7252136598992,6163.0,0.014071915245805484,7.0,-462.98321091082465,6222.0,-0.0744106735632955,7.0,0.08848258880910098,-59.0,0.0,21,1.0,False
2003_13_CLE_SEA,2003,13,SEA,CLE,34,7,6.5,42.0,111.70472439955707,6351.0,0.017588525334523236,7.0,-305.2120809765254,6055.0,-0.050406619484149526,7.0,0.06799514481867276,296.0,0.0,27,1.0,False
2003_16_ARI_SEA,2003,16,SEA,ARI,28,10,15.5,44.5,108.05710707724002,6610.0,0.01634751998142814,7.0,-425.7600901567479,6361.0,-0.06693288636326802,7.0,0.08328040634469616,249.0,0.0,18,1.0,False
2004_03_SF_SEA,2004,3,SEA,SF,34,0,10.0,41.5,113.48529813902312,7031.0,0.016140705182623113,7.0,286.6652787986544,7294.0,0.03930151889205572,7.0,-0.02316081370943261,-263.0,0.0,34,1.0,False
2004_05_STL_SEA,2004,5,SEA,STL,27,33,8.0,44.0,124.36074344826424,7119.0,0.01746885004189693,14.0,0.0,0.0,0.0,7.0,0.01746885004189693,7119.0,7.0,-6,1.0,False
2004_08_CAR_SEA,2004,8,SEA,CAR,23,17,8.0,39.0,129.0099698679145,7382.0,0.017476289605515373,7.0,-315.39101987358885,7513.0,-0.04197937173879793,7.0,0.0594556613443133,-131.0,0.0,6,1.0,False
2004_11_MIA_SEA,2004,11,SEA,MIA,24,17,9.5,37.0,161.56404517684544,7647.0,0.021127768429036936,7.0,-263.521267347925,7681.0,-0.03430819780600508,14.0,0.05543596623504202,-34.0,-7.0,7,1.0,False
2004_12_BUF_SEA,2004,12,SEA,BUF,9,38,4.0,38.0,144.8063116514795,7741.0,0.01870640894606375,7.0,-314.60483576764256,7773.0,-0.04047405580440532,7.0,0.05918046475046907,-32.0,0.0,-29,0.0,False
2004_13_DAL_SEA,2004,13,SEA,DAL,39,43,7.0,42.0,132.27209934520678,7816.0,0.016923247101485003,8.0,-503.1212382257928,7695.0,-0.06538287696241622,11.0,0.08230612406390123,121.0,-3.0,-4,1.0,False
2004_16_ARI_SEA,2004,16,SEA,ARI,24,21,7.0,44.0,155.22033779363176,8071.0,0.019231859471395336,7.0,-524.3688943233827,7771.0,-0.06747765980226261,7.0,0.08670951927365794,300.0,0.0,3,1.0,False
2004_17_ATL_SEA,2004,17,SEA,ATL,28,26,5.5,41.0,152.84079000116714,8158.0,0.018735080902324973,7.0,-376.4635525103902,7944.0,-0.047389671766161906,7.0,0.06612475266848689,214.0,0.0,2,1.0,False
2004_18_STL_SEA,2004,18,SEA,STL,20,27,4.0,51.0,160.71241982419602,8227.0,0.019534753837874806,6.0,0.0,0.0,0.0,6.0,0.019534753837874806,8227.0,0.0,-7,0.0,False
2005_02_ATL_SEA,2005,2,SEA,ATL,21,18,1.0,41.5,161.41111785489394,8391.0,0.01923621950362221,7.0,-370.34980146950727,8268.0,-0.04479315450768109,6.0,0.0640293740113033,123.0,1.0,3,1.0,False
2005_03_ARI_SEA,2005,3,SEA,ARI,37,12,6.5,42.0,163.74667134774305,8480.0,0.01930974897968668,7.0,-567.1347882266957,8143.0,-0.0696469100118747,7.0,0.08895665899156138,337.0,0.0,25,1.0,False
2005_06_HOU_SEA,2005,6,SEA,HOU,42,10,8.5,45.5,209.52943065245688,8749.0,0.023948957669728755,7.0,-334.78873918565677,4173.0,-0.08022735182977636,7.0,0.10417630949950511,4576.0,0.0,32,1.0,False
2005_07_DAL_SEA,2005,7,SEA,DAL,13,10,3.0,45.5,240.9719687801537,8830.0,0.02729014368971163,7.0,-478.61978499813875,8666.0,-0.05522960823888054,7.0,0.08251975192859218,164.0,0.0,3,1.0,False
2005_10_STL_SEA,2005,10,SEA,STL,31,16,7.0,48.5,250.65461956365715,8999.0,0.027853608130198593,7.0,0.0,0.0,0.0,14.0,0.027853608130198593,8999.0,-7.0,15,1.0,False
2005_12_NYG_SEA,2005,12,SEA,NYG,24,21,5.5,47.5,279.05377873032165,9169.0,0.030434483447521175,7.0,-177.53646069424954,9537.0,-0.018615545841905164,7.0,0.04905002928942634,-368.0,0.0,3,1.0,False
2005_14_SF_SEA,2005,14,SEA,SF,41,3,15.5,45.0,265.9196137067893,9350.0,0.02844060039644805,6.0,25.333224242559385,9389.0,0.0026981813017956527,7.0,0.0257424190946524,-39.0,-1.0,38,1.0,False
2005_16_IND_SEA,2005,16,SEA,IND,28,13,7.0,47.0,314.8022097505221,9518.0,0.03307440741232634,6.0,912.509085702282,9952.0,0.09169102549259266,6.0,-0.05861661808026632,-434.0,0.0,15,1.0,False
2005_19_WAS_SEA,2005,19,SEA,WAS,20,10,8.5,41.0,324.7314078362462,9668.0,0.03358827139390217,13.0,-236.56659192611377,9782.0,-0.024183867504203004,7.0,0.057772138898105174,-114.0,6.0,10,1.0,False
2005_20_CAR_SEA,2005,20,SEA,CAR,34,14,5.5,43.0,329.47205628356414,9743.0,0.033816284130510535,8.0,-165.4309429983614,9798.0,-0.01688415421497871,7.0,0.05070043834548925,-55.0,1.0,20,1.0,False
2006_02_ARI_SEA,2006,2,SEA,ARI,21,10,7.0,48.0,310.65103469912566,10022.0,0.030996910267324453,7.0,-594.9595898783796,9454.0,-0.0629320488553395,7.0,0.09392895912266395,568.0,0.0,11,1.0,False
2006_03_NYG_SEA,2006,3,SEA,NYG,42,30,4.0,43.0,308.55154456144265,10109.0,0.030522459646002833,7.0,-149.471667373187,10333.0,-0.01446546669633088,7.0,0.044987926342333714,-224.0,0.0,12,1.0,False
2006_07_MIN_SEA,2006,7,SEA,MIN,13,31,6.0,40.0,301.8763190498417,10378.0,0.02908810166215472,7.0,279.1429538134354,10432.0,0.0267583352965333,14.0,0.0023297663656214225,-54.0,-7.0,-18,0.0,False
2006_09_OAK_SEA,2006,9,SEA,OAK,16,0,7.0,34.0,289.6413060466933,10532.0,0.027501073494748698,8.0,0.0,0.0,0.0,8.0,0.027501073494748698,10532.0,0.0,16,1.0,False
2006_10_STL_SEA,2006,10,SEA,STL,24,22,3.0,43.0,285.3671365540459,10625.0,0.02685808344038079,6.0,0.0,0.0,0.0,7.0,0.02685808344038079,10625.0,-1.0,2,1.0,False
2006_12_GB_SEA,2006,12,SEA,GB,34,24,10.0,42.0,273.6886981125015,10767.0,0.025419215948035808,8.0,226.22601082369903,10898.0,0.020758488789108003,8.0,0.004660727158927805,-131.0,0.0,10,1.0,False
2006_15_SF_SEA,2006,15,SEA,SF,14,24,10.0,38.0,252.128001731866,11038.0,0.022841819327039863,4.0,-90.01211668950084,10707.0,-0.008406847547352278,4.0,0.031248666874392143,331.0,0.0,-10,,True
