accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.6640316205533597,0.21062748273347748,0.606440444806067,0.7262960148598446,22,11,3034,759,0.7298245614035088,0.1781418891572194,0.5345085617888978,0.808139534883721,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,37
0.6587615283267457,0.20825580277103325,0.6017670996983948,0.7327549814251942,50,11,3034,759,0.7508771929824561,0.17686616450157264,0.5328075464853138,0.8114192009540846,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,38
0.6495388669301713,0.21336458967817135,0.6125826849312955,0.7209135427220534,33,11,3034,759,0.743859649122807,0.1755730094232061,0.5258266983453491,0.8123136553369112,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,39
0.6508563899868248,0.2101483557378579,0.6059889216206858,0.7275554429809749,28,11,3034,759,0.7368421052631579,0.178550465580013,0.5347533224223482,0.8078413834227788,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,40
0.6640316205533597,0.21062748273347748,0.606440444806067,0.7262960148598446,22,11,3034,759,0.7298245614035088,0.1781418891572194,0.5345085617888978,0.808139534883721,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,41
0.6600790513833992,0.20822706898696836,0.6017143087206371,0.732994202409096,50,11,3034,759,0.7473684210526316,0.17631747056716174,0.531476378197093,0.811866428145498,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,42
0.6495388669301713,0.21336458967817135,0.6125826849312955,0.7209135427220534,33,11,3034,759,0.743859649122807,0.1755730094232061,0.5258266983453491,0.8123136553369112,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,43
0.6508563899868248,0.2101483557378579,0.6059889216206858,0.7275554429809749,28,11,3034,759,0.7368421052631579,0.178550465580013,0.5347533224223482,0.8078413834227788,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,44
0.6640316205533597,0.21062748273347748,0.606440444806067,0.7262960148598446,22,11,3034,759,0.7298245614035088,0.1781418891572194,0.5345085617888978,0.808139534883721,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,45
0.6600790513833992,0.20822706898696836,0.6017143087206371,0.732994202409096,50,11,3034,759,0.7473684210526316,0.17631747056716174,0.531476378197093,0.811866428145498,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,46
0.6495388669301713,0.21336458967817135,0.6125826849312955,0.7209135427220534,33,11,3034,759,0.743859649122807,0.1755730094232061,0.5258266983453491,0.8123136553369112,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,47
0.6508563899868248,0.2101483557378579,0.6059889216206858,0.7275554429809749,28,11,3034,759,0.7368421052631579,0.178550465580013,0.5347533224223482,0.8078413834227788,285,"{'max_depth': 3, 'learning_rate': 0.2, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,48
0.6679841897233202,0.21397111493027923,0.6180188293607074,0.7360477879094901,99,11,3034,759,0.7719298245614035,0.19785097491377662,0.5844328419044299,0.8127111906181674,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,49
0.6679841897233202,0.21333236549849718,0.616640412342806,0.7368287740628167,99,11,3034,759,0.7649122807017544,0.19598541572391953,0.5803384398166155,0.8129596501689526,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,50
0.6600790513833992,0.21461753887617857,0.6193424319144614,0.7317629179331308,99,11,3034,759,0.7543859649122807,0.19743374384204268,0.5836969569437632,0.8145497912939774,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,51
